request_id,scenario,phase_name,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
h1dnmmjbqe,queue-pressure,warmup,completions,1776124533.7107263,1776124578.9197793,45209.05,45209.05,11319,0,231,0,0,
wdxvugw6m7,queue-pressure,pressure_peak,completions,1776124740.921267,1776124786.9217134,46000.45,46000.45,13373,0,269,0,0,
sj49itn7s5,queue-pressure,queue_build,completions,1776124634.9198518,1776124680.9206195,46000.77,46000.77,15269,0,266,0,0,
dpja1wj0tp,queue-pressure,queue_build,completions,1776124569.0744994,1776124614.9200125,45845.51,45845.51,11161,0,205,0,0,
w6xlpu0dk0,queue-pressure,queue_build,completions,1776124652.9217103,1776124698.9200869,45998.38,45998.38,14163,0,227,0,0,
r2ykccprhv,queue-pressure,pressure_peak,completions,1776124742.921667,1776124788.9204907,45998.82,45998.82,13531,0,269,0,0,
jcat9mx2x1,queue-pressure,queue_build,completions,1776124604.9192822,1776124650.9197545,46000.47,46000.47,15427,0,299,0,0,
gf1c8wquuy,queue-pressure,queue_build,completions,1776124694.92088,1776124740.920105,45999.22,45999.22,11161,0,242,0,0,
yztkkfzzgn,queue-pressure,pressure_peak,completions,1776124736.9215631,1776124782.9239442,46002.38,46002.38,10055,0,273,0,0,
knwi5flul1,queue-pressure,pressure_peak,completions,1776124744.9202893,1776124790.9208937,46000.60,46000.60,10213,0,204,0,0,
cs1k9ye9o2,queue-pressure,pressure_peak,completions,1776124746.9197977,1776124792.919955,46000.16,46000.16,11793,0,265,0,0,
qrl1n759in,queue-pressure,queue_build,completions,1776124644.9203286,1776124690.919477,45999.15,45999.15,12583,0,230,0,0,
5wfcpkjcsl,queue-pressure,queue_build,completions,1776124694.9218068,1776124740.919973,45998.17,45998.17,14953,0,274,0,0,
c3c54wsqt2,queue-pressure,queue_build,completions,1776124695.9195557,1776124741.9203877,46000.83,46000.83,12267,0,201,0,0,
2qc1iyyo4u,queue-pressure,queue_build,completions,1776124654.9201138,1776124700.9197776,45999.66,45999.66,14163,0,278,0,0,
zoyn6qicat,queue-pressure,queue_build,completions,1776124559.3829162,1776124604.9191272,45536.21,45536.21,15269,0,243,0,0,
hafeyuhz1g,queue-pressure,queue_build,completions,1776124605.920098,1776124651.9207509,46000.65,46000.65,15269,0,255,0,0,
ckw5ngcx19,queue-pressure,warmup,completions,1776124538.7224317,1776124583.920123,45197.69,45197.69,15111,0,288,0,0,
935a0l7253,queue-pressure,queue_build,completions,1776124571.5040224,1776124616.919884,45415.86,45415.86,14795,0,233,0,0,
ozroouelcq,queue-pressure,pressure_peak,completions,1776124738.9210002,1776124784.9203076,45999.31,45999.31,9897,0,271,0,0,
b0z3nx39rb,queue-pressure,queue_build,completions,1776124645.920099,1776124691.9200482,45999.95,45999.95,14795,0,297,0,0,
2flu7u6n7h,queue-pressure,queue_build,completions,1776124606.9199724,1776124652.9203894,46000.42,46000.42,13215,0,221,0,0,
slh9bh811k,queue-pressure,queue_build,completions,1776124685.9200141,1776124731.921543,46001.53,46001.53,13689,0,316,0,0,
q3xlrfcd6m,queue-pressure,queue_build,completions,1776124696.9200704,1776124742.9214208,46001.35,46001.35,14953,0,202,0,0,
azccblskrt,queue-pressure,queue_build,completions,1776124560.1926887,1776124605.919887,45727.20,45727.20,13215,0,248,0,0,
2d54i3qk2i,queue-pressure,queue_build,completions,1776124572.3111925,1776124617.9194975,45608.30,45608.30,11161,0,232,0,0,
6hc36kof8k,queue-pressure,queue_build,completions,1776124656.92031,1776124702.919931,45999.62,45999.62,9739,0,275,0,0,
92h3tv3i12,queue-pressure,queue_build,completions,1776124659.9202,1776124705.920721,46000.52,46000.52,11635,0,254,0,0,
d14ve92mpn,queue-pressure,queue_build,completions,1776124606.9208927,1776124652.9205277,45999.63,45999.63,13215,0,254,0,0,
sgippsfnko,queue-pressure,queue_build,completions,1776124697.9198542,1776124743.919719,45999.86,45999.86,13847,0,213,0,0,
5nq4fmyzyc,queue-pressure,warmup,completions,1776124543.7338474,1776124588.9198716,45186.02,45186.02,14795,0,251,0,0,
f7i8skch8j,queue-pressure,pressure_peak,completions,1776124740.9202924,1776124786.9215357,46001.24,46001.24,11477,0,234,0,0,
3y30ysxpnn,queue-pressure,queue_build,completions,1776124699.9202435,1776124745.9200058,45999.76,45999.76,14321,0,276,0,0,
emmx3y9rge,queue-pressure,pressure_peak,completions,1776124709.9213455,1776124755.9205348,45999.19,45999.19,14321,0,277,0,0,
7srcbpljd8,queue-pressure,queue_build,completions,1776124618.9196296,1776124664.9198215,46000.19,46000.19,13847,0,295,0,0,
atqyyv37di,queue-pressure,queue_build,completions,1776124655.9200478,1776124701.9192815,45999.23,45999.23,10055,0,293,0,0,
c81jhuwb6t,queue-pressure,pressure_peak,completions,1776124741.920636,1776124787.9199522,45999.32,45999.32,9739,0,199,0,0,
irodxmo5bx,queue-pressure,queue_build,completions,1776124560.9979596,1776124606.9197845,45921.82,45921.82,14005,0,313,0,0,
aprpn6qfgs,queue-pressure,queue_build,completions,1776124607.920984,1776124653.919745,45998.76,45998.76,12583,0,279,0,0,
2xcdyk0x65,queue-pressure,queue_build,completions,1776124698.9206188,1776124744.9199686,45999.35,45999.35,11635,0,205,0,0,
okc1msy4la,queue-pressure,queue_build,completions,1776124573.117095,1776124618.9193783,45802.28,45802.28,9739,0,241,0,0,
bi4q2y9v86,queue-pressure,queue_build,completions,1776124598.9202967,1776124644.9200938,45999.80,45999.80,12741,0,310,0,0,
wiykid91zd,queue-pressure,queue_build,completions,1776124648.9200673,1776124694.9206438,46000.58,46000.58,14795,0,201,0,0,
tiqj7yhl1c,queue-pressure,warmup,completions,1776124548.7476504,1776124593.9213789,45173.73,45173.73,13373,0,235,0,0,
kadejnobbu,queue-pressure,pressure_peak,completions,1776124745.920221,1776124791.9206219,46000.40,46000.40,14953,0,312,0,0,
1uymrlrmjk,queue-pressure,queue_build,completions,1776124609.9201891,1776124655.9198391,45999.65,45999.65,12267,0,254,0,0,
ufm8zov7ln,queue-pressure,queue_build,completions,1776124698.9215543,1776124744.9200974,45998.54,45998.54,11635,0,212,0,0,
qacj4t0sek,queue-pressure,pressure_peak,completions,1776124706.9200509,1776124752.9203854,46000.33,46000.33,14163,0,312,0,0,
j2o7s3kkv9,queue-pressure,queue_build,completions,1776124639.9201622,1776124685.9197214,45999.56,45999.56,14795,0,209,0,0,
d5eqy08p0f,queue-pressure,queue_build,completions,1776124656.921234,1776124702.9197385,45998.50,45998.50,12583,0,221,0,0,
049enulqji,queue-pressure,pressure_peak,completions,1776124743.9199288,1776124789.9199555,46000.03,46000.03,11477,0,273,0,0,
c02dgtfgq5,queue-pressure,queue_build,completions,1776124561.80323,1776124606.919653,45116.42,45116.42,13531,0,217,0,0,
m1g9fk2st0,queue-pressure,queue_build,completions,1776124700.919963,1776124746.9195378,45999.57,45999.57,10687,0,246,0,0,
g8jdp0lvsn,queue-pressure,queue_build,completions,1776124573.9289515,1776124619.919865,45990.91,45990.91,14953,0,258,0,0,
dp5gjlqm5k,queue-pressure,queue_build,completions,1776124603.919186,1776124649.919542,46000.36,46000.36,11951,0,198,0,0,
wi6fqjja26,queue-pressure,queue_build,completions,1776124649.9197958,1776124695.9193664,45999.57,45999.57,10055,0,289,0,0,
06xkxb94pd,queue-pressure,queue_build,completions,1776124661.9201267,1776124707.920126,46000.00,46000.00,10845,0,203,0,0,
usgiotirzq,queue-pressure,queue_build,completions,1776124610.9211428,1776124656.9199827,45998.84,45998.84,13215,0,262,0,0,
x5wvfgyw6z,queue-pressure,queue_build,completions,1776124701.9194705,1776124747.9209132,46001.44,46001.44,12741,0,201,0,0,
6b2knftu2g,queue-pressure,queue_build,completions,1776124648.921092,1776124694.920424,45999.33,45999.33,10529,0,268,0,0,
4w7kyhqin9,queue-pressure,queue_build,completions,1776124657.9211392,1776124703.91968,45998.54,45998.54,12109,0,217,0,0,
6hid25owf7,queue-pressure,queue_build,completions,1776124570.6922176,1776124615.9199688,45227.75,45227.75,14479,0,202,0,0,
c89k8yqk94,queue-pressure,queue_build,completions,1776124650.9199562,1776124696.9198787,45999.92,45999.92,13689,0,232,0,0,
jza7tz0ync,queue-pressure,queue_build,completions,1776124574.7385747,1776124619.9197152,45181.14,45181.14,13057,0,240,0,0,
w71q3vli7k,queue-pressure,queue_build,completions,1776124608.923105,1776124654.9198823,45996.78,45996.78,13531,0,261,0,0,
koixntm9tm,queue-pressure,queue_build,completions,1776124610.9218144,1776124656.9201145,45998.30,45998.30,9739,0,215,0,0,
nz8v12ii82,queue-pressure,queue_build,completions,1776124702.9201536,1776124748.9206545,46000.50,46000.50,9897,0,297,0,0,
e3tv1es53s,queue-pressure,pressure_peak,completions,1776124739.922118,1776124785.9206345,45998.52,45998.52,12741,0,280,0,0,
c56t4ufel6,queue-pressure,queue_build,completions,1776124569.8807726,1776124614.9198592,45039.09,45039.09,9581,0,220,0,0,
ccvcjwtl9t,queue-pressure,queue_build,completions,1776124662.9205325,1776124708.91998,45999.45,45999.45,13847,0,305,0,0,
rla8s8hmbr,queue-pressure,pressure_peak,completions,1776124744.9213176,1776124790.9210289,45999.71,45999.71,12583,0,311,0,0,
lizl08yg0j,queue-pressure,queue_build,completions,1776124611.9201283,1776124657.9209216,46000.79,46000.79,12267,0,261,0,0,
55psq0oxfq,queue-pressure,queue_build,completions,1776124646.9200504,1776124692.9200485,46000.00,46000.00,12583,0,276,0,0,
n89qkns832,queue-pressure,queue_build,completions,1776124702.9210987,1776124748.920793,45999.69,45999.69,15111,0,241,0,0,
wxe6sylztg,queue-pressure,queue_build,completions,1776124575.548176,1776124620.9198964,45371.72,45371.72,13531,0,276,0,0,
et8t63j3r3,queue-pressure,queue_build,completions,1776124653.9200394,1776124699.92004,46000.00,46000.00,10687,0,243,0,0,
dz4x1zhqim,queue-pressure,queue_build,completions,1776124663.920148,1776124709.9210103,46000.86,46000.86,12267,0,302,0,0,
34dxtad1io,queue-pressure,queue_build,completions,1776124562.6095545,1776124607.9208555,45311.30,45311.30,10055,0,305,0,0,
60361i2hgj,queue-pressure,queue_build,completions,1776124652.9207587,1776124698.9202929,45999.53,45999.53,15427,0,204,0,0,
2oc6uzhr5x,queue-pressure,queue_build,completions,1776124553.7069287,1776124598.9200056,45213.08,45213.08,14637,0,200,0,0,
