request_id,scenario,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
1dakrm8j5e,short-bursts,completions,1775624208.242892,1775624208.2451649,2.27,2.27,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
bunknqt3wv,short-bursts,completions,1775624264.0039067,1775624264.0049646,1.06,1.06,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
ps3y70hp87,short-bursts,completions,1775624195.3078122,1775624195.3092341,1.42,1.42,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
vlz049enul,short-bursts,completions,1775624263.5863566,1775624263.587792,1.44,1.44,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
eihx74d0gj,short-bursts,completions,1775624289.9221377,1775624289.9234903,1.35,1.35,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
fl0ukeyz7s,short-bursts,completions,1775624210.516888,1775624210.517926,1.04,1.04,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
acj4t0sekk,short-bursts,completions,1775624252.1515827,1775624252.1526616,1.08,1.08,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
n6kvpuc8d1,short-bursts,completions,1775624209.2633717,1775624209.2647548,1.38,1.38,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
jx8uibrsz1,short-bursts,completions,1775624268.7652168,1775624268.7666523,1.44,1.44,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
vs4f8cgvyi,short-bursts,completions,1775624187.0356054,1775624187.0366437,1.04,1.04,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
cpkjcslqc3,short-bursts,completions,1775624242.545637,1775624242.5466835,1.05,1.05,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
cwbfuk9e1v,short-bursts,completions,1775624208.9213367,1775624208.9227848,1.45,1.45,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
y5ibpt11f9,short-bursts,completions,1775624287.5011747,1775624287.5022216,1.05,1.05,50,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
m6cfnfholq,short-bursts,completions,1775624200.5044456,1775624200.505884,1.44,1.44,101,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
lh9bh811ke,short-bursts,completions,1775624239.1063619,1775624239.1085122,2.15,2.15,203,0,24,0,0,"Cannot connect to host localhost:8002 ssl:default [Connect call failed ('127.0.0.1', 8002)]"
