request_id,scenario,phase_name,request_type,start_ts,end_ts,latency_ms,ttft_ms,prompt_chars,output_chars,max_tokens,status_code,ok,error
wiykid91zd,queue-pressure,queue_build,completions,1776102750.92051,1776102796.9194133,45998.90,45998.90,14795,0,201,0,0,
ye511mkfaz,queue-pressure,queue_build,completions,1776102566.3770502,1776102611.9200082,45542.96,45542.96,15269,0,194,0,0,
am148p0tvh,queue-pressure,queue_build,completions,1776102658.920043,1776102704.919671,45999.63,45999.63,11951,0,314,0,0,
fk8ut0cvs4,queue-pressure,queue_build,completions,1776102594.921084,1776102640.919948,45998.86,45998.86,14321,0,316,0,0,
qll8os9xto,queue-pressure,queue_build,completions,1776102722.9201038,1776102768.9200685,45999.96,45999.96,14163,0,201,0,0,
6b2knftu2g,queue-pressure,queue_build,completions,1776102751.9207935,1776102797.9205637,45999.77,45999.77,10529,0,268,0,0,
c56t4ufel6,queue-pressure,queue_build,completions,1776102612.9200683,1776102658.919813,45999.74,45999.74,9581,0,220,0,0,
pbmyofqewa,queue-pressure,queue_build,completions,1776102659.9205248,1776102705.9197404,45999.22,45999.22,10845,0,261,0,0,
aji0y6dpbh,queue-pressure,warmup,completions,1776102533.9367335,1776102579.9199235,45983.19,45983.19,13373,0,220,0,0,
8cgvyie6iv,queue-pressure,queue_build,completions,1776102599.9204183,1776102645.9196246,45999.21,45999.21,10529,0,206,0,0,
uzzpqk51fp,queue-pressure,warmup,completions,1776102538.9456468,1776102584.9203,45974.65,45974.65,12583,0,198,0,0,
wi6fqjja26,queue-pressure,queue_build,completions,1776102751.921608,1776102797.9204156,45998.81,45998.81,10055,0,289,0,0,
dp5gjlqm5k,queue-pressure,queue_build,completions,1776102659.9216094,1776102705.9195616,45997.95,45997.95,11951,0,198,0,0,
pvs7hzioyk,queue-pressure,queue_build,completions,1776102604.920186,1776102650.9199626,45999.78,45999.78,13373,0,212,0,0,
c89k8yqk94,queue-pressure,queue_build,completions,1776102752.920177,1776102798.9205728,46000.40,46000.40,13689,0,232,0,0,
j2o7s3kkv9,queue-pressure,queue_build,completions,1776102742.9196374,1776102788.9244437,46004.81,46004.81,14795,0,209,0,0,
awudtsemci,queue-pressure,queue_build,completions,1776102609.9198556,1776102655.919523,45999.67,45999.67,11477,0,210,0,0,
vren93iiuc,queue-pressure,queue_build,completions,1776102568.0025008,1776102613.9198673,45917.37,45917.37,15427,0,192,0,0,
hafeyuhz1g,queue-pressure,queue_build,completions,1776102661.91978,1776102707.9190776,45999.30,45999.30,15269,0,255,0,0,
nmkza3oa52,queue-pressure,queue_build,completions,1776102753.9211252,1776102799.9207983,45999.67,45999.67,10213,0,252,0,0,
81sdw4shnf,queue-pressure,queue_build,completions,1776102567.1892145,1776102612.9198592,45730.64,45730.64,14005,0,259,0,0,
2flu7u6n7h,queue-pressure,queue_build,completions,1776102662.9200253,1776102708.9199047,45999.88,45999.88,13215,0,221,0,0,
ckw5ngcx19,queue-pressure,warmup,completions,1776102548.9647274,1776102594.9208643,45956.14,45956.14,15111,0,288,0,0,
ptk93tyt7d,queue-pressure,queue_build,completions,1776102609.9205644,1776102655.9196808,45999.12,45999.12,11319,0,232,0,0,
60361i2hgj,queue-pressure,queue_build,completions,1776102754.9203136,1776102800.9203823,46000.07,46000.07,15427,0,204,0,0,
d14ve92mpn,queue-pressure,queue_build,completions,1776102671.9203944,1776102717.9194548,45999.06,45999.06,13215,0,254,0,0,
h1dnmmjbqe,queue-pressure,warmup,completions,1776102543.9531415,1776102589.9194627,45966.32,45966.32,11319,0,231,0,0,
j60fkhmy4s,queue-pressure,queue_build,completions,1776102610.919462,1776102656.9192533,45999.79,45999.79,14953,0,226,0,0,
dpja1wj0tp,queue-pressure,queue_build,completions,1776102611.9202232,1776102657.9205034,46000.28,46000.28,11161,0,205,0,0,
aprpn6qfgs,queue-pressure,queue_build,completions,1776102676.9195938,1776102722.9198916,46000.30,46000.30,12583,0,279,0,0,
3t60rjiw1s,queue-pressure,queue_build,completions,1776102655.9205325,1776102701.9196167,45999.08,45999.08,13215,0,301,0,0,
